,time,alpha,beta
275,0.00623616370080931,0.00097,0.6469463993201625
276,0.006258840659721343,0.00097,0.6469296120453978
277,0.0062815176186333775,0.00097,0.6469128509147525
278,0.006304194577545412,0.00097,0.6468961158021139
279,0.006326871536457446,0.00097,0.6468794065815908
280,0.006349548495369479,0.00097,0.6468627231275113
281,0.006372225454281513,0.00097,0.646846065314425
282,0.006394902413193547,0.00097,0.6468294330171005
283,0.00641757937210558,0.00097,0.6468128261105273
284,0.0064402563310176145,0.00097,0.6467962444699149
285,0.0064629332899296486,0.00097,0.6467796879706921
286,0.006485610248841683,0.00097,0.6467631564885057
287,0.006508287207753716,0.00097,0.646746649899223
288,0.00653096416666575,0.00097,0.6467301680789297
289,0.006553641125577784,0.00097,0.6467137109039278
290,0.006576318084489817,0.00097,0.646697278250741
291,0.006598995043401851,0.00097,0.6466808699961091
292,0.0066216720023138855,0.00097,0.6466644860169884
293,0.00664434896122592,0.00097,0.6466481261905552
294,0.006667025920137953,0.00097,0.6466317903942012
295,0.006689702879049987,0.00097,0.6466154785055351
296,0.006712379837962021,0.00097,0.6465991904023835
297,0.006735056796874054,0.00097,0.646582925962788
298,0.006757733755786088,0.00097,0.6465666850650078
299,0.0067804107146981225,0.00097,0.6465504675875171
300,0.0068030876736101566,0.00097,0.6465342734090052
301,0.00682576463252219,0.00097,0.6465181024083781
302,0.006848441591434224,0.00097,0.6465019544647563
303,0.006871118550346258,0.00097,0.646485829457476
304,0.006893795509258291,0.00097,0.6464697272660869
305,0.006916472468170325,0.00097,0.6464536477703542
306,0.006939149427082359,0.00097,0.6464375908502564
307,0.0069618263859943935,0.00097,0.646421556385987
308,0.006984503344906427,0.00097,0.6464055442579522
309,0.007007180303818461,0.00097,0.6463895543467724
310,0.007029857262730495,0.00097,0.6463735865332809
311,0.007052534221642529,0.00097,0.6463576406985239
312,0.007075211180554562,0.00097,0.6463417167237606
313,0.007097888139466596,0.00097,0.6463258144904621
314,0.0071205650983786305,0.00097,0.646309933880313
315,0.007143242057290664,0.00097,0.6462940747752084
316,0.007165919016202698,0.00097,0.646278237057256
317,0.007188595975114732,0.00097,0.6462624206087743
318,0.007211272934026766,0.00097,0.6462466253122936
319,0.007233949892938799,0.00097,0.6462308510505561
320,0.007256626851850833,0.00097,0.6462150977065132
321,0.007279303810762867,0.00097,0.646199365163327
322,0.007301980769674901,0.00097,0.6461836533043718
323,0.007324657728586935,0.00097,0.6461679620132297
324,0.007347334687498969,0.00097,0.6461522911736923
325,0.007370011646411003,0.00097,0.6461366406697635
326,0.007392688605323036,0.00097,0.6461210103856543
327,0.00741536556423507,0.00097,0.6461054002057856
328,0.007438042523147104,0.00097,0.6460898100147862
329,0.007460719482059138,0.00097,0.6460742396974954
330,0.007483396440971172,0.00097,0.6460586891389581
331,0.007506073399883206,0.00097,0.6460431582244306
332,0.00752875035879524,0.00097,0.6460276468393751
333,0.007551427317707273,0.00097,0.6460121548694604
334,0.007574104276619307,0.00097,0.6459966822005648
335,0.007596781235531341,0.00097,0.6459812287187738
336,0.007619458194443375,0.00097,0.6459657943103776
337,0.007642135153355409,0.00097,0.6459503788618755
338,0.007664812112267443,0.00097,0.6459349822599714
339,0.007687489071179477,0.00097,0.645919604391576
340,0.00771016603009151,0.00097,0.6459042451438077
341,0.007732842989003544,0.00097,0.6458889044039883
342,0.007755519947915578,0.00097,0.6458735820596451
343,0.007778196906827612,0.00097,0.6458582779985129
344,0.007800873865739646,0.00097,0.6458429921085296
345,0.007823550824651679,0.00097,0.6458277242778376
346,0.007846227783563713,0.00097,0.6458124743947856
347,0.007868904742475747,0.00097,0.6457972423479252
348,0.007891581701387781,0.00097,0.6457820280260126
349,0.007914258660299815,0.00097,0.645766831318008
350,0.00793693561921185,0.00097,0.6457516521130743
351,0.007959612578123883,0.00097,0.6457364903005787
352,0.007982289537035916,0.00097,0.6457213457700919
353,0.00800496649594795,0.00097,0.6457062184113859
354,0.008027643454859984,0.00097,0.6456911081144374
355,0.008050320413772018,0.00097,0.6456760147694229
356,0.008072997372684052,0.00097,0.6456609382667243
357,0.008095674331596086,0.00097,0.6456458784969226
358,0.00811835129050812,0.00097,0.6456308353508027
359,0.008141028249420154,0.00097,0.6456158087193494
360,0.008163705208332187,0.00097,0.6456007984937493
361,0.008186382167244221,0.00097,0.645585804565391
362,0.008209059126156255,0.00097,0.6455708268258624
363,0.00823173608506829,0.00097,0.6455558651669528
364,0.008254413043980323,0.00097,0.6455409194806516
365,0.008277090002892357,0.00097,0.6455259896591483
366,0.008299766961804391,0.00097,0.645511075594833
367,0.008322443920716424,0.00097,0.6454961771802933
368,0.008345120879628458,0.00097,0.6454812943083192
369,0.008367797838540492,0.00097,0.6454664268718977
370,0.008390474797452526,0.00097,0.6454515747642158
371,0.00841315175636456,0.00097,0.645436737878659
372,0.008435828715276594,0.00097,0.6454219161088096
373,0.008458505674188628,0.00097,0.6454071093484521
374,0.00848118263310066,0.00097,0.6453923174915648
375,0.008503859592012695,0.00097,0.6453775404323264
376,0.008526536550924729,0.00097,0.6453627780651126
377,0.008549213509836763,0.00097,0.6453480302844956
378,0.008571890468748797,0.00097,0.6453332969852463
379,0.008594567427660831,0.00097,0.645318578062331
380,0.008617244386572865,0.00097,0.6453038734109136
381,0.008639921345484898,0.00097,0.6452891829263532
382,0.008662598304396932,0.00097,0.6452745065042069
